data,hora,local,evento,link,url,id,final_url
01/07/2020,14h30,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/59723,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=4,59723,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59723
06/07/2020,16h00,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/59724,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=4,59724,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59724
07/07/2020,13h55,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/59725,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=4,59725,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59725
08/07/2020,15h00,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/59732,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=4,59732,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59732
08/07/2020,15h52,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/59733,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=4,59733,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59733
09/07/2020,13h55,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/59737,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=5,59737,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59737
14/07/2020,13h55,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/59739,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=5,59739,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59739
15/07/2020,13h55,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/59757,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=5,59757,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59757
16/07/2020,11h00,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/59762,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=5,59762,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59762
20/07/2020,15h00,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/59772,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=5,59772,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59772
21/07/2020,13h55,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/59778,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=5,59778,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59778
22/07/2020,10h00,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/59782,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=5,59782,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59782
29/07/2020,10h00,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/59799,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=5,59799,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59799
29/07/2020,17h46,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/59810,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=5,59810,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59810
29/07/2020,22h46,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/59812,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=5,59812,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59812
04/08/2020,13h55,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/59819,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=6,59819,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59819
05/08/2020,13h55,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/59823,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=6,59823,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59823
11/08/2020,18h00,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/59829,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=6,59829,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59829
13/08/2020,11h00,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/59838,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=6,59838,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59838
18/08/2020,13h55,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/59846,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=6,59846,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59846
20/08/2020,15h00,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/59858,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=6,59858,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59858
20/08/2020,Após a 1ª Sessão Deliberativa Extraordinária,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/59873,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=7,59873,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59873
25/08/2020,15h00,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/59888,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=7,59888,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59888
25/08/2020,20h49,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/59889,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=7,59889,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59889
26/08/2020,13h55,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/59894,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=7,59894,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59894
01/09/2020,11h00,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/59895,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=7,59895,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59895
01/09/2020,14h31,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/59896,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=7,59896,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59896
01/09/2020,19h38,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/59915,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=7,59915,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59915
09/09/2020,10h30,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/59923,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=7,59923,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59923
17/09/2020,10h00,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/59931,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=7,59931,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59931
18/09/2020,10h00,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/59955,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=7,59955,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59955
21/09/2020,11h00,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/59960,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=7,59960,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59960
22/09/2020,13h55,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/59964,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=8,59964,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59964
29/09/2020,13h55,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/59984,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=8,59984,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=59984
06/10/2020,13h55,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/60006,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=8,60006,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60006
20/10/2020,13h55,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/60027,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=8,60027,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60027
27/10/2020,13h55,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/60036,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=8,60036,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60036
03/11/2020,13h55,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/60053,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=8,60053,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60053
18/11/2020,13h55,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/60087,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=8,60087,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60087
02/12/2020,13h55,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/60118,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=9,60118,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60118
03/12/2020,10h00,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/60154,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=9,60154,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60154
07/12/2020,15h00,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/60162,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=9,60162,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60162
07/12/2020,21h02,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/60179,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=9,60179,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60179
08/12/2020,13h55,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/60185,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=9,60185,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60185
09/12/2020,13h55,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/60186,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=9,60186,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60186
10/12/2020,11h00,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/60191,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=9,60191,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60191
10/12/2020,Após a 1ª Sessão Deliberativa Extraordinária,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/60196,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=9,60196,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60196
10/12/2020,15h58,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/60192,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=9,60192,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60192
10/12/2020,21h05,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/60197,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=9,60197,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60197
14/12/2020,13h55,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/60198,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=9,60198,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60198
15/12/2020,13h55,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/60206,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=9,60206,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60206
15/12/2020,19h27,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/60211,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=9,60211,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60211
16/12/2020,Após a Sessão do Congresso Nacional,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/60221,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=10,60221,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60221
16/12/2020,21h50,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/60223,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=10,60223,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60223
